Transaction_ID,Transaction_Date,Credit_Card_ID,Transaction_Value,Transaction_Segment
CTID87066872,2016-06-01,6399-9536-6027-1857,3187,SEG17
CTID26650913,2016-01-25,7837-4036-5999-1672,15431,SEG14
CTID69262805,2016-08-07,4040-7464-4000-3447,3765,SEG20
CTID91140372,2016-02-18,3708-8801-1521-8042,14431,SEG12
CTID77104970,2016-07-17,9030-1667-6058-6173,19853,SEG24
CTID41241972,2016-05-22,6071-3874-2856-8755,8842,SEG11
CTID39848324,2016-11-04,3467-3224-2464-5799,38628,SEG23
CTID73157164,2016-09-10,7504-5906-9389-8905,43433,SEG17
CTID57153882,2016-03-21,7106-4239-7093-1515,45174,SEG23
CTID55566401,2016-06-17,6770-4547-6958-5035,2705,SEG25
CTID21116934,2016-03-17,6343-7134-9888-2361,6092,SEG11
CTID87778463,2016-01-25,8976-7958-2694-8171,33813,SEG20
CTID27816963,2016-09-20,2240-2748-8514-4335,1523,SEG12
CTID59715318,2016-03-07,1159-7886-1385-5540,10691,SEG22
CTID54418429,2016-03-27,9386-8854-6115-4075,1407,SEG14
CTID86333627,2016-07-04,1817-8543-9660-4802,32646,SEG20
CTID81789596,2016-05-17,9497-8994-1281-9719,30496,SEG15
CTID67863641,2016-09-03,2911-7555-3093-9231,9314,SEG20
CTID52587546,2016-12-18,5129-6974-6371-2964,5576,SEG20
CTID25771999,2016-09-01,2271-9253-1553-2843,13370,SEG15
CTID73091410,2016-04-29,4803-9564-9708-3189,42699,SEG22
CTID73650578,2016-12-28,6514-4444-5642-2615,11028,SEG12
CTID85897161,2016-02-26,6540-2862-2962-5109,48173,SEG11
CTID36857757,2016-09-14,2342-6589-6557-6739,14090,SEG13
CTID17821979,2016-01-30,6171-3568-7740-8072,16512,SEG12
CTID13148198,2016-11-25,4262-7103-6508-4214,15555,SEG18
CTID78421692,2016-08-13,5616-5526-4836-1962,29469,SEG12
CTID29248959,2016-03-07,2724-3903-7331-7820,42204,SEG12
CTID87378869,2016-06-05,1410-9622-6092-3445,23109,SEG13
CTID38805103,2016-05-21,1464-1118-5953-6424,42802,SEG16
CTID35707679,2016-02-23,8467-5358-5569-3718,13991,SEG14
CTID91016335,2016-02-02,7662-3108-4951-8587,5078,SEG14
CTID39943358,2016-01-21,8706-3809-5167-3899,47489,SEG20
CTID96410022,2016-02-14,6239-8641-8524-9441,8093,SEG12
CTID63630149,2016-08-27,7815-7711-6866-1320,15410,SEG11
CTID79401070,2016-05-07,3405-7202-8402-5988,26069,SEG18
CTID30136159,2016-08-29,8462-5562-6993-2745,27489,SEG23
CTID99904728,2016-03-21,8078-7413-3861-2246,28784,SEG19
CTID21111655,2016-08-30,8249-2687-5339-2078,7772,SEG14
CTID99610686,2016-06-12,7558-5459-8235-5737,2955,SEG15
CTID73139680,2016-10-19,4349-5976-1214-5524,10871,SEG24
CTID98577927,2016-07-19,8558-3872-8287-1977,1848,SEG17
CTID12510891,2016-11-18,1466-1600-9312-7604,43181,SEG13
CTID57217496,2016-09-26,3922-3698-6304-1975,12922,SEG23
CTID62855008,2016-12-06,9027-9319-4091-7718,18145,SEG22
CTID93478243,2016-10-27,2088-6665-3327-6898,35668,SEG11
CTID98152364,2016-04-20,2595-7800-1142-5225,15888,SEG19
CTID60103736,2016-04-23,5094-8484-5014-6152,46832,SEG15
CTID12617825,2016-10-02,5175-8965-9249-9021,5961,SEG25
CTID28779391,2016-10-28,2830-1922-3225-5423,44936,SEG11
CTID94458094,2016-12-16,8287-3054-9804-9342,26537,SEG15
CTID27712605,2016-05-20,9322-7578-8781-2684,5365,SEG20
CTID97305802,2016-09-14,3380-5311-6073-9478,1701,SEG15
CTID59917750,2016-03-16,9314-8332-5195-8287,48543,SEG20
CTID37932681,2016-10-21,6785-6309-6247-3002,22640,SEG24
CTID51179646,2016-01-11,5533-2042-7236-9790,13990,SEG13
CTID99952862,2016-07-26,1466-1600-9312-7604,47730,SEG13
CTID67177973,2016-06-08,5957-5032-1448-8189,38377,SEG16
CTID42188694,2016-09-14,3226-1711-7076-2949,32526,SEG15
CTID60069905,2016-01-07,8706-3809-5167-3899,43710,SEG13
CTID11908648,2016-12-06,9930-4634-8565-6716,15279,SEG12
CTID75229227,2016-06-26,6770-3803-2120-3012,29290,SEG12
CTID21858797,2016-01-19,9558-5469-2562-5608,18577,SEG23
CTID87457416,2016-01-24,2342-6589-6557-6739,12364,SEG17
CTID18666754,2016-09-30,3359-9828-1991-2013,22968,SEG24
CTID56694295,2016-06-30,5993-5660-3442-6277,7150,SEG24
CTID31730409,2016-05-27,5587-7265-8118-7718,15899,SEG16
CTID16613996,2016-11-22,2764-7023-8396-5255,27873,SEG13
CTID75568702,2016-10-11,3762-3694-9841-5446,49370,SEG13
CTID94267097,2016-03-24,5296-2987-4365-6870,14239,SEG25
CTID38367877,2016-12-19,8272-7202-4112-6502,9553,SEG16
CTID67043170,2016-08-24,4525-4818-6014-8945,7276,SEG24
CTID62471835,2016-11-12,9779-2601-5260-2896,6022,SEG25
CTID13658513,2016-05-19,3698-9867-4865-5497,41434,SEG19
CTID44252018,2016-11-28,5160-8427-6529-3274,28361,SEG23
CTID34180524,2016-11-17,5674-3252-5805-3288,47761,SEG11
CTID91151924,2016-06-30,5094-8484-5014-6152,35651,SEG16
CTID95506615,2016-08-12,6071-3874-2856-8755,44978,SEG24
CTID16584882,2016-12-08,8262-8743-6406-7105,20728,SEG24
CTID51882567,2016-05-18,7017-9570-4103-5076,21547,SEG18
CTID89511978,2016-11-04,8066-8437-2479-2481,26085,SEG16
CTID99689521,2016-05-23,2161-8530-5218-6803,30785,SEG17
CTID83312874,2016-04-22,8287-3054-9804-9342,43521,SEG23
CTID22243981,2016-07-29,3648-6856-2869-1255,33020,SEG18
CTID28452167,2016-05-10,6286-3397-5051-8445,19934,SEG13
CTID46872756,2016-03-23,5750-8229-8026-8893,49709,SEG24
CTID49545361,2016-10-20,8106-9789-1679-2552,18677,SEG21
CTID99880375,2016-10-04,4770-7274-9917-1594,39624,SEG22
CTID97674832,2016-01-23,8499-3007-6025-2772,15957,SEG21
CTID19654154,2016-02-07,2349-2290-6329-3624,13644,SEG19
CTID27697484,2016-06-26,4587-3535-8224-4301,31212,SEG13
CTID76836436,2016-08-04,5296-2987-4365-6870,17225,SEG18
CTID47174963,2016-03-16,5018-8635-8433-6614,39630,SEG13
CTID68725882,2016-08-22,2711-5438-4449-9824,1618,SEG25
CTID23793774,2016-01-03,8685-1513-4751-8018,34641,SEG16
CTID25546696,2016-05-24,6148-9835-7115-4405,19535,SEG14
CTID39102359,2016-10-17,7908-3850-6633-2606,37289,SEG16
CTID96103694,2016-06-02,9360-2827-9359-7064,4891,SEG24
CTID54960860,2016-09-14,5894-8042-7318-9450,45241,SEG16
CTID36992354,2016-11-21,8481-9097-2828-9363,1365,SEG23
CTID72340464,2016-08-29,5018-8635-8433-6614,25722,SEG11
CTID14614131,2016-10-19,5689-2440-9593-1931,20550,SEG16
CTID29721430,2016-12-13,4973-1293-1664-2086,35588,SEG15
CTID93929279,2016-01-10,6575-1457-7757-9141,34178,SEG21
CTID88806199,2016-10-05,4203-1225-4528-2939,49040,SEG21
CTID98231257,2016-10-18,8031-9022-9952-9605,19543,SEG13
CTID74264089,2016-12-24,9542-6082-9630-9970,41484,SEG19
CTID74321954,2016-08-31,2570-5181-2062-7588,26535,SEG15
CTID34494729,2016-02-20,9999-3058-2698-4238,40411,SEG25
CTID37719862,2016-08-24,6570-8163-4369-9734,42621,SEG20
CTID50741769,2016-05-06,8287-3054-9804-9342,18642,SEG13
CTID89084163,2016-01-01,3544-7836-9589-7635,19417,SEG25
CTID43597322,2016-05-17,6239-8641-8524-9441,8478,SEG12
CTID20497702,2016-08-19,2077-2389-7798-4862,21595,SEG13
CTID23956274,2016-10-21,3697-6001-4909-5350,32477,SEG13
CTID94716754,2016-06-26,8673-7935-5776-9119,18442,SEG18
CTID68052632,2016-10-07,3313-4024-5109-8235,30270,SEG15
CTID84933955,2016-02-02,1556-5778-6667-4345,20494,SEG21
CTID76262002,2016-02-29,8590-6850-6104-5846,24311,SEG20
CTID56122810,2016-11-06,8066-8437-2479-2481,44225,SEG22
CTID80436326,2016-12-09,8904-2491-3727-6958,10871,SEG20
CTID94430889,2016-09-06,1410-9622-6092-3445,47408,SEG23
CTID13049288,2016-07-05,1336-9200-1264-2551,29150,SEG23
CTID42157848,2016-03-27,5251-7364-6702-5590,44235,SEG25
CTID11915815,2016-04-02,9018-5320-5729-5393,24061,SEG22
CTID93269905,2016-07-22,1127-9633-2269-3119,850,SEG12
CTID88353084,2016-01-10,5094-8484-5014-6152,42291,SEG19
CTID91755703,2016-08-26,9540-8558-5897-5046,29414,SEG18
CTID55271124,2016-06-12,7168-9862-2659-8550,32465,SEG16
CTID84989592,2016-08-14,3295-6390-4452-7199,49889,SEG25
CTID67120223,2016-12-11,4856-2191-9879-6388,46411,SEG13
CTID22461173,2016-07-18,2219-4852-5937-6242,25243,SEG20
CTID76528246,2016-03-10,7966-2894-6066-2530,36581,SEG22
CTID48478282,2016-04-24,8262-8743-6406-7105,25997,SEG21
CTID90280796,2016-11-15,8287-3054-9804-9342,3457,SEG16
CTID35214013,2016-11-24,6876-7378-4945-3251,40482,SEG25
CTID67018094,2016-01-01,4954-2506-4917-1734,13607,SEG18
CTID65218079,2016-04-30,8797-7761-7623-1806,3410,SEG14
CTID23815415,2016-06-05,6515-8771-7352-9788,2520,SEG21
CTID66309791,2016-07-06,6399-9536-6027-1857,33788,SEG17
CTID75268548,2016-12-05,9635-4234-8168-7095,9113,SEG16
CTID18543090,2016-03-22,3226-1711-7076-2949,44063,SEG16
CTID36294231,2016-08-31,6575-1457-7757-9141,31840,SEG24
CTID28679804,2016-08-26,6515-8771-7352-9788,2106,SEG24
CTID42298599,2016-05-21,3697-6001-4909-5350,45339,SEG21
CTID37650614,2016-04-19,6429-7684-3108-1910,16171,SEG20
CTID56697863,2016-08-17,8214-9590-3044-1216,33811,SEG14
CTID46600973,2016-09-08,8869-7604-9618-3740,17538,SEG14
CTID26017381,2016-05-31,3439-5404-2739-7517,6911,SEG21
CTID64427117,2016-08-22,3380-5311-6073-9478,35196,SEG19
CTID89462810,2016-08-20,5556-4557-4566-1540,4766,SEG18
CTID49209584,2016-07-26,5262-2954-4306-9001,31725,SEG13
CTID71617371,2016-01-11,5982-5047-2653-9052,5227,SEG13
CTID99400466,2016-10-14,8499-3007-6025-2772,1462,SEG12
CTID63932765,2016-03-31,6514-4444-5642-2615,32349,SEG21
CTID47507148,2016-07-13,5587-7265-8118-7718,28433,SEG16
CTID21867775,2016-11-27,7276-7349-6334-3809,26241,SEG15
CTID54485759,2016-03-27,5616-5526-4836-1962,36001,SEG18
CTID26030957,2016-09-19,7767-7920-7733-4210,42531,SEG17
CTID99136140,2016-03-05,5962-5634-2696-2739,26741,SEG16
CTID88715054,2016-04-23,5540-8588-7666-7798,6998,SEG20
CTID31787137,2016-11-18,1616-5911-1676-5466,21744,SEG14
CTID71174812,2016-01-25,9310-6095-5617-9905,48096,SEG14
CTID26722097,2016-08-20,5251-7364-6702-5590,13106,SEG23
CTID26808862,2016-02-19,6012-7799-2842-7221,15681,SEG11
CTID46051779,2016-10-21,8477-4051-5606-6540,16955,SEG23
CTID70550244,2016-03-05,7362-1637-8977-1963,2925,SEG23
CTID73209831,2016-10-23,7843-4724-2851-6218,12193,SEG24
CTID83116434,2016-12-30,5616-5526-4836-1962,13923,SEG17
CTID74328624,2016-04-10,7583-5046-7750-5578,38407,SEG22
CTID17404131,2016-09-18,3969-9181-6385-4422,39731,SEG14
CTID78482640,2016-11-11,5619-4425-5473-6565,18937,SEG15
CTID96980302,2016-10-19,3158-1638-7701-9309,38416,SEG14
CTID13865418,2016-02-17,7199-6959-4688-2302,33073,SEG23
CTID21961475,2016-07-07,1947-8602-1695-7503,33499,SEG14
CTID80351790,2016-10-21,7729-4037-1361-9467,19660,SEG22
CTID85230148,2016-01-03,5936-1967-4966-6077,49679,SEG13
CTID47191735,2016-07-10,2271-9253-1553-2843,36823,SEG23
CTID48065629,2016-05-27,3170-4662-9297-6384,44518,SEG13
CTID11792060,2016-11-26,1336-9200-1264-2551,19630,SEG24
CTID74898343,2016-06-13,8794-7936-2566-9238,28006,SEG17
CTID96788233,2016-02-26,9873-6894-5872-1884,25301,SEG17
CTID42477142,2016-04-01,7362-1637-8977-1963,24730,SEG20
CTID12725515,2016-08-16,4427-5380-8182-9668,9240,SEG22
CTID51474021,2016-03-02,5092-6820-3830-6560,46555,SEG18
CTID58127644,2016-07-27,5175-8965-9249-9021,612,SEG21
CTID67693292,2016-07-20,5616-5526-4836-1962,27470,SEG23
CTID80218551,2016-10-18,6001-5945-4665-4926,42822,SEG24
CTID27222229,2016-04-04,7296-3224-2880-5747,36482,SEG23
CTID65018279,2016-10-14,4448-9587-7180-9589,8775,SEG20
CTID40881434,2016-09-10,6239-8641-8524-9441,43482,SEG15
CTID75631795,2016-11-20,9540-8558-5897-5046,25831,SEG13
CTID47538138,2016-08-08,2649-6876-7496-4123,24451,SEG16
CTID29551642,2016-11-14,8685-1513-4751-8018,19395,SEG18
CTID77442434,2016-12-02,8518-4517-6409-6976,37036,SEG11
CTID14058506,2016-04-22,3648-6856-2869-1255,44517,SEG11
CTID22304059,2016-06-23,3440-1978-8156-5313,2800,SEG20
CTID29851908,2016-06-10,7633-7985-2079-2990,45503,SEG13
CTID17152910,2016-02-06,7382-8932-9683-9480,39965,SEG18
CTID55907017,2016-02-07,8725-3610-8060-2617,43250,SEG16
CTID33420126,2016-01-16,4708-4407-9601-6022,17808,SEG17
CTID94938679,2016-04-08,5564-7149-9280-5472,24881,SEG23
CTID21569236,2016-08-22,9458-1130-5333-6475,34233,SEG19
CTID54399175,2016-08-12,8002-6041-9878-5658,35422,SEG22
CTID35203497,2016-11-01,2077-2389-7798-4862,17636,SEG21
CTID39613791,2016-06-21,1559-8764-1659-4317,8507,SEG22
CTID57200709,2016-12-16,2088-6665-3327-6898,1262,SEG15
CTID78524485,2016-10-09,6547-1222-2350-2503,7887,SEG21
CTID28780742,2016-09-24,7141-7294-3956-4408,48507,SEG18
CTID94115472,2016-02-08,9360-2827-9359-7064,39234,SEG19
CTID11646849,2016-05-08,9779-2601-5260-2896,14773,SEG25
CTID17907607,2016-02-07,8850-8297-4094-3048,12639,SEG24
CTID14057585,2016-05-23,5002-6349-2806-2942,30318,SEG25
CTID86681571,2016-06-15,8793-4049-9771-8176,15851,SEG17
CTID47779073,2016-02-15,5481-9525-6488-7566,43078,SEG11
CTID75120158,2016-10-16,3697-6001-4909-5350,39337,SEG14
CTID91011532,2016-01-03,2447-6299-5016-4953,48252,SEG11
CTID86913984,2016-01-07,3513-5475-4629-7570,39649,SEG12
CTID69166984,2016-06-21,2017-7197-7814-9950,3083,SEG12
CTID12962282,2016-08-03,7362-1637-8977-1963,11927,SEG15
CTID68487039,2016-06-03,4973-1293-1664-2086,3811,SEG15
CTID29762543,2016-05-08,1449-4529-1480-3546,30752,SEG18
CTID87476778,2016-10-30,8769-1185-5731-6569,24633,SEG22
CTID80778319,2016-01-01,8272-7202-4112-6502,38310,SEG23
CTID30479089,2016-02-23,2517-1247-3682-9050,18148,SEG16
CTID60061042,2016-10-28,3007-2083-4197-9770,14043,SEG17
CTID20277912,2016-01-13,5864-4475-3659-1440,2271,SEG24
CTID42140806,2016-01-28,2893-7786-7528-2338,4518,SEG15
CTID22405321,2016-02-29,6570-8163-4369-9734,35002,SEG13
CTID74360877,2016-07-23,3623-4506-7311-5151,39751,SEG25
CTID93877347,2016-05-02,3525-9763-6876-7431,40201,SEG17
CTID91419744,2016-02-28,8836-7078-5752-6312,1179,SEG25
CTID34235515,2016-05-17,3925-8607-7303-7699,1838,SEG16
CTID76437787,2016-06-30,3467-4873-4196-4795,15514,SEG23
CTID12441880,2016-08-17,4679-8417-8700-1213,35417,SEG18
CTID36829035,2016-03-14,8509-8871-7296-2015,41127,SEG25
CTID16676366,2016-07-31,1782-5331-5899-1813,8957,SEG23
CTID86065920,2016-09-16,1782-8675-4061-3666,14626,SEG17
CTID65440517,2016-07-31,6385-4594-8055-9081,8331,SEG17
CTID54882335,2016-01-22,7908-8365-2086-2481,31149,SEG23
CTID61965275,2016-04-19,9322-7578-8781-2684,38350,SEG23
CTID33033116,2016-06-05,8159-1257-4706-7544,14873,SEG21
CTID78437391,2016-11-19,6492-5655-8241-3530,30306,SEG25
CTID62808381,2016-07-27,5695-2379-4433-2485,15777,SEG16
CTID70127671,2016-03-21,7212-8665-7734-5918,17448,SEG19
CTID99045749,2016-12-09,9162-3465-6654-4891,16992,SEG11
CTID17682483,2016-11-08,2271-9253-1553-2843,21146,SEG11
CTID90859573,2016-11-19,5262-2954-4306-9001,12865,SEG19
CTID19123973,2016-06-25,2640-5294-8252-8817,34230,SEG19
CTID35428486,2016-12-10,5864-4475-3659-1440,12911,SEG25
CTID48557601,2016-02-14,4530-1687-6778-1250,27462,SEG16
CTID63326712,2016-08-02,1750-2387-4085-7042,17355,SEG13
CTID79240368,2016-05-08,3620-5235-2101-3391,28377,SEG24
CTID90361632,2016-07-15,4354-1258-5178-5618,48737,SEG15
CTID84753808,2016-09-02,3648-6856-2869-1255,24430,SEG17
CTID95249298,2016-12-21,3914-1379-8974-9157,23887,SEG24
CTID14613867,2016-10-05,8262-8743-6406-7105,20339,SEG25
CTID42780469,2016-03-09,8217-2336-2393-6960,5375,SEG19
CTID38163820,2016-10-05,5283-6135-5709-4452,39258,SEG18
CTID23370103,2016-04-06,6319-3749-2944-6015,48257,SEG20
CTID13509488,2016-10-20,6691-5105-1556-4131,17471,SEG20
CTID30393566,2016-01-11,7199-6959-4688-2302,5092,SEG24
CTID36601051,2016-04-20,2524-4184-5908-6750,25232,SEG15
CTID78914532,2016-03-03,6531-1690-4324-2760,44106,SEG21
CTID85387524,2016-08-30,6001-5945-4665-4926,12802,SEG17
CTID72296806,2016-08-25,5341-5445-8369-7039,1385,SEG18
CTID19514986,2016-08-04,4937-6752-6970-3163,15233,SEG15
CTID68823908,2016-01-05,1947-8327-3848-6581,41639,SEG23
CTID99732315,2016-11-27,1175-3754-1370-5515,4665,SEG11
CTID89576240,2016-11-08,8797-7761-7623-1806,25537,SEG19
CTID97355072,2016-04-30,2893-7786-7528-2338,11815,SEG22
CTID71698571,2016-04-07,5341-5445-8369-7039,48941,SEG13
CTID84427870,2016-09-26,6835-6133-8935-6988,9589,SEG24
CTID12443851,2016-09-04,3623-4506-7311-5151,43611,SEG23
CTID97902069,2016-11-06,8177-5533-1183-4063,39251,SEG25
CTID57357592,2016-05-25,4587-3535-8224-4301,34228,SEG15
CTID55083850,2016-05-04,2349-2290-6329-3624,5996,SEG24
CTID43155930,2016-11-15,5580-3409-5276-9882,36825,SEG16
CTID83007447,2016-12-02,2595-7800-1142-5225,14047,SEG12
CTID59190001,2016-10-12,3440-1978-8156-5313,37693,SEG23
CTID97737415,2016-08-04,8052-5734-6162-9591,45136,SEG23
CTID24358943,2016-01-02,6012-7799-2842-7221,3099,SEG21
CTID65297633,2016-08-18,4963-4850-8565-5494,45817,SEG18
CTID29531682,2016-02-29,8582-2422-3251-5767,2515,SEG20
CTID45385078,2016-11-21,5530-1215-6434-9691,25383,SEG11
CTID31407207,2016-04-29,5251-7364-6702-5590,15513,SEG15
CTID72785106,2016-12-17,6540-2862-2962-5109,33806,SEG16
CTID75396606,2016-03-03,6575-1457-7757-9141,2453,SEG21
CTID12638990,2016-12-13,4587-3535-8224-4301,18406,SEG16
CTID86207840,2016-05-17,6722-7299-6082-7974,19350,SEG22
CTID47626481,2016-07-09,5563-4162-6828-9835,10458,SEG19
CTID29476134,2016-03-29,7290-4771-9163-1291,3314,SEG21
CTID99473940,2016-09-19,8214-9590-3044-1216,4633,SEG17
CTID25723097,2016-08-24,8115-7743-6213-9284,18272,SEG17
CTID82753257,2016-09-23,7633-7985-2079-2990,47619,SEG12
CTID12430368,2016-03-29,4338-7681-3950-6850,10544,SEG15
CTID89028981,2016-10-05,7665-2468-6158-3511,35724,SEG19
CTID43552229,2016-03-12,4803-9564-9708-3189,22366,SEG13
CTID74598725,2016-07-06,8582-2422-3251-5767,25851,SEG23
CTID13871315,2016-03-20,5993-5660-3442-6277,15421,SEG17
CTID61962123,2016-04-11,3362-7342-4639-8164,42991,SEG22
CTID85588473,2016-03-29,3170-4662-9297-6384,32064,SEG19
CTID81506023,2016-04-03,3226-1711-7076-2949,15597,SEG19
CTID79637292,2016-08-22,8272-7202-4112-6502,47351,SEG20
CTID74962108,2016-06-06,5962-5634-2696-2739,42304,SEG16
CTID76749009,2016-07-25,7843-4724-2851-6218,43601,SEG17
CTID19311522,2016-09-27,8217-2336-2393-6960,5462,SEG18
CTID27909386,2016-12-27,1259-5241-3561-1773,44719,SEG13
CTID25875346,2016-07-28,5993-5660-3442-6277,11758,SEG16
CTID44429788,2016-10-12,7900-3001-7632-4005,6498,SEG18
CTID79432061,2016-08-14,3513-5475-4629-7570,7052,SEG16
CTID54608372,2016-11-16,1947-8602-1695-7503,9130,SEG23
CTID22455506,2016-08-20,5590-1294-8800-2874,27122,SEG17
CTID62722808,2016-01-02,4040-7464-4000-3447,36008,SEG25
CTID65206810,2016-03-09,5556-4557-4566-1540,23211,SEG16
CTID38075680,2016-08-15,2834-5946-1542-4074,34785,SEG13
CTID66409455,2016-11-01,8850-8297-4094-3048,112,SEG15
CTID91722806,2016-03-05,6770-3803-2120-3012,11961,SEG25
CTID22409776,2016-06-14,4954-2506-4917-1734,28517,SEG11
CTID54555663,2016-02-29,5384-8278-5616-5502,41610,SEG20
CTID28375052,2016-06-03,9933-8699-5268-4345,37527,SEG14
CTID80490244,2016-11-05,2649-6876-7496-4123,17979,SEG16
CTID54914153,2016-11-25,3362-7342-4639-8164,5009,SEG24
CTID17428029,2016-06-16,8725-3610-8060-2617,23998,SEG24
CTID65988975,2016-11-09,5811-4353-3490-5513,33567,SEG16
CTID21025274,2016-02-29,2893-7786-7528-2338,17268,SEG25
CTID70292109,2016-06-28,3440-1978-8156-5313,40438,SEG25
CTID60704759,2016-09-17,6015-9255-9994-6771,21759,SEG16
CTID98669816,2016-02-18,8950-6403-2080-8100,6555,SEG12
CTID54115712,2016-11-21,4448-9587-7180-9589,26868,SEG17
CTID14451918,2016-12-29,1825-7669-6621-9045,8383,SEG24
CTID40999875,2016-09-10,7141-7294-3956-4408,43497,SEG21
CTID78476122,2016-06-30,8078-7413-3861-2246,9504,SEG22
CTID90790015,2016-11-07,4663-3168-7059-6778,46244,SEG24
CTID65739395,2016-05-12,8462-5562-6993-2745,7436,SEG16
CTID23396869,2016-05-19,9930-4634-8565-6716,30376,SEG24
CTID95736585,2016-09-11,3748-8048-5227-8162,30761,SEG14
CTID66962060,2016-03-27,9356-9491-6534-8313,20236,SEG21
CTID32483950,2016-12-22,8507-1459-7315-8148,23188,SEG21
CTID35715449,2016-06-27,3359-9828-1991-2013,33868,SEG19
CTID27404749,2016-03-24,3544-7836-9589-7635,8098,SEG22
CTID51975881,2016-07-30,4310-3710-6743-6385,38195,SEG13
CTID77936550,2016-11-28,8769-1185-5731-6569,49258,SEG15
CTID49468476,2016-09-05,1127-9633-2269-3119,43291,SEG15
CTID36781629,2016-07-28,8069-5321-4131-7493,8321,SEG23
CTID53581439,2016-02-20,7164-1323-2737-4112,38630,SEG16
CTID36835386,2016-10-25,8950-6403-2080-8100,10353,SEG25
CTID48093294,2016-10-24,7677-5937-2671-3687,30963,SEG25
CTID16494208,2016-12-01,7677-5937-2671-3687,33753,SEG18
CTID62403731,2016-06-21,3925-8607-7303-7699,34653,SEG13
CTID48024482,2016-06-17,3461-8685-2115-2963,42908,SEG12
CTID54362494,2016-06-16,1481-2536-2178-7547,22985,SEG21
CTID77589588,2016-04-26,5731-9804-7859-1641,8918,SEG24
CTID45241804,2016-11-01,3362-7342-4639-8164,26779,SEG11
CTID86881014,2016-02-22,5583-9751-6086-5673,22366,SEG11
CTID12577958,2016-05-17,5962-5634-2696-2739,16047,SEG24
CTID11378773,2016-06-15,6765-2732-8888-1318,48903,SEG19
CTID29048653,2016-05-13,4525-4818-6014-8945,4365,SEG17
CTID85544167,2016-10-18,2271-9253-1553-2843,32074,SEG14
CTID70077745,2016-07-05,3545-8540-7402-9523,39593,SEG19
CTID46972702,2016-02-09,4806-6889-9908-7496,41289,SEG19
CTID70357440,2016-12-20,9030-1667-6058-6173,32593,SEG16
CTID80978132,2016-12-28,5786-9833-8038-2159,6617,SEG24
CTID84718416,2016-07-29,1846-7945-5251-4091,30388,SEG13
CTID25924537,2016-02-14,6321-2048-7733-8765,34859,SEG23
CTID28434618,2016-04-06,2711-5438-4449-9824,12785,SEG19
CTID87268150,2016-10-21,3810-4783-2207-7703,43456,SEG22
CTID34757086,2016-11-13,4679-8417-8700-1213,16882,SEG11
CTID94511089,2016-06-09,6770-4547-6958-5035,28851,SEG13
CTID71948892,2016-01-19,6815-5139-5546-1802,19939,SEG23
CTID98608980,2016-03-09,6286-3397-5051-8445,34710,SEG24
CTID27052366,2016-05-01,8951-3220-4809-9797,20548,SEG13
CTID79294726,2016-07-21,3458-8126-3660-8686,30879,SEG19
CTID93443436,2016-11-25,7199-6959-4688-2302,7464,SEG25
CTID29799900,2016-11-28,9517-7826-1862-6726,38096,SEG18
CTID89533741,2016-01-24,8078-7413-3861-2246,42383,SEG11
CTID34855785,2016-09-23,6385-4594-8055-9081,10576,SEG13
CTID30931131,2016-10-21,8408-7680-2338-9105,42256,SEG15
CTID82427881,2016-10-06,4040-7464-4000-3447,25694,SEG21
CTID82525691,2016-11-30,1559-8764-1659-4317,30872,SEG18
CTID37395523,2016-06-12,3158-1638-7701-9309,15095,SEG22
CTID53244764,2016-02-04,5349-1963-8417-8327,47225,SEG13
CTID57944111,2016-08-02,1336-9200-1264-2551,14060,SEG18
